id,consumer_id,product_id,qty,channel,order_ts
3035,317,123,4,store,2025-06-15T23:22:56.539747
3036,523,62,1,store,2025-05-11T15:39:56.539747
3037,512,41,1,web,2024-08-27T06:55:56.539747
3038,429,320,5,store,2024-12-11T03:47:56.539747
3039,428,343,1,web,2025-06-19T14:50:56.539747
3040,54,280,3,store,2024-11-07T16:49:56.539747
3041,535,355,3,web,2025-02-11T16:57:56.539747
3042,471,161,2,mobile,2025-07-22T02:58:56.539747
3043,305,144,4,store,2024-11-27T14:15:56.539747
3044,308,456,2,web,2024-05-31T10:49:56.539747
3045,224,483,5,mobile,2024-04-29T09:24:56.539747
3046,403,237,1,mobile,2024-06-27T13:46:56.539747
3047,493,9,4,mobile,2024-05-15T19:19:56.539747
3048,366,420,3,web,2024-07-15T19:36:56.539747
3049,307,381,5,store,2024-10-07T04:38:56.539747
3050,431,394,2,web,2024-08-26T14:41:56.539747
3051,357,74,4,web,2025-08-14T15:47:56.539747
3052,21,285,5,store,2025-03-02T07:52:56.539747
3053,53,112,1,mobile,2025-05-27T01:24:56.539747
3054,394,221,5,mobile,2024-10-12T05:55:56.539747
3055,357,495,3,web,2025-08-15T04:30:56.539747
3056,525,411,1,web,2025-01-31T19:35:56.539747
3057,576,379,2,web,2025-02-02T20:01:56.539747
3058,462,249,1,web,2024-07-13T00:00:56.539747
3059,437,469,5,mobile,2024-08-27T11:50:56.539747
3060,555,178,5,mobile,2025-08-17T19:57:56.539747
3061,177,79,4,mobile,2025-05-18T00:58:56.539747
3062,531,373,5,web,2024-05-18T23:41:56.539747
3063,239,207,1,store,2025-04-19T17:28:56.539747
3064,583,403,1,store,2024-11-03T10:46:56.539747
3065,167,372,2,web,2024-09-25T05:52:56.539747
3066,200,99,6,store,2025-05-13T03:38:56.539747
3067,400,439,6,mobile,2025-03-20T20:42:56.539747
3068,321,238,3,web,2025-03-04T08:20:56.539747
3069,111,137,6,web,2024-08-10T10:57:56.539747
3070,594,209,6,mobile,2024-08-24T22:22:56.539747
3071,190,144,5,web,2025-10-12T08:35:56.539747
3072,232,427,3,web,2025-09-01T19:18:56.539747
3073,205,492,2,mobile,2025-04-24T04:12:56.539747
3074,539,147,6,store,2024-05-03T16:43:56.539747
3075,308,331,2,mobile,2024-07-20T04:20:56.539747
3076,286,404,6,store,2025-03-22T10:36:56.539747
3077,441,181,2,mobile,2024-10-20T13:48:56.539747
3078,477,225,1,mobile,2024-05-11T03:45:56.539747
3079,71,327,5,mobile,2025-03-17T07:31:56.539747
3080,431,24,4,mobile,2025-05-01T15:16:56.539747
3081,8,356,6,web,2025-03-01T04:54:56.539747
3082,183,280,1,mobile,2024-05-31T02:44:56.539747
3083,79,347,2,store,2025-02-03T14:49:56.539747
3084,309,5,4,web,2024-05-21T08:21:56.539747
3085,559,396,4,store,2024-12-11T23:46:56.539747
3086,412,354,1,mobile,2024-11-04T07:05:56.539747
3087,556,412,5,web,2025-06-19T02:06:56.539747
3088,191,7,4,store,2025-08-28T19:02:56.539747
3089,470,288,3,mobile,2025-02-10T13:28:56.539747
3090,81,365,2,store,2025-01-04T21:13:56.539747
3091,409,380,4,web,2025-02-11T18:26:56.539747
3092,237,212,6,web,2024-11-04T10:59:56.539747
3093,437,482,6,store,2024-10-20T08:49:56.539747
3094,170,110,4,store,2024-11-05T12:28:56.539747
3095,598,477,4,web,2024-07-07T20:57:56.539747
3096,564,374,6,store,2025-05-26T18:15:56.539747
3097,373,6,3,mobile,2025-04-18T03:20:56.539747
3098,511,469,4,web,2024-05-11T23:10:56.539747
3099,442,391,3,mobile,2025-07-25T13:37:56.539747
3100,471,232,5,mobile,2024-08-25T06:23:56.539747
3101,496,461,5,web,2024-05-25T15:51:56.539747
3102,328,432,3,mobile,2024-11-13T22:26:56.539747
3103,366,111,3,web,2025-01-18T03:03:56.539747
3104,287,351,1,web,2025-01-25T21:36:56.539747
3105,378,40,5,mobile,2024-12-14T18:37:56.539747
3106,409,335,3,store,2024-11-18T14:42:56.539747
3107,105,193,2,web,2025-09-13T01:15:56.539747
3108,192,120,6,store,2025-08-01T08:15:56.539747
3109,112,449,1,mobile,2024-12-16T14:31:56.539747
3110,292,9,5,mobile,2025-01-13T01:43:56.539747
3111,537,23,3,mobile,2024-09-24T12:10:56.539747
3112,116,265,2,web,2024-06-30T17:12:56.539747
3113,570,81,3,mobile,2024-06-19T07:23:56.539747
3114,185,267,5,mobile,2024-09-30T22:35:56.539747
3115,336,289,5,store,2025-01-05T22:01:56.539747
3116,370,66,2,store,2024-09-06T19:21:56.539747
3117,230,359,4,mobile,2025-09-11T13:42:56.539747
3118,226,403,6,web,2025-02-03T18:16:56.539747
3119,289,496,6,mobile,2024-12-15T04:34:56.539747
3120,227,270,4,store,2025-03-01T18:49:56.539747
3121,87,460,5,mobile,2025-03-13T22:59:56.539747
3122,372,27,2,mobile,2024-08-11T08:16:56.539747
3123,188,178,1,mobile,2025-05-30T09:06:56.539747
3124,50,331,5,mobile,2024-11-02T11:55:56.539747
3125,132,412,5,store,2025-05-11T04:15:56.539747
3126,60,75,2,web,2024-08-17T14:12:56.539747
3127,65,491,2,web,2024-08-21T23:23:56.539747
3128,175,220,6,mobile,2024-11-19T21:49:56.539747
3129,200,140,4,store,2024-12-10T12:46:56.539747
3130,416,445,3,web,2024-07-30T02:37:56.539747
3131,387,302,4,mobile,2024-09-17T03:14:56.539747
3132,494,179,4,store,2025-03-14T11:30:56.539747
3133,166,397,3,mobile,2025-03-21T21:33:56.539747
3134,424,472,3,web,2024-12-04T07:57:56.539747
3135,119,290,4,store,2025-02-17T06:47:56.539747
3136,315,451,1,web,2025-06-18T06:25:56.539747
3137,341,315,4,store,2024-08-25T02:56:56.539747
3138,73,71,1,store,2024-09-09T16:23:56.539747
3139,39,247,2,web,2025-04-24T05:53:56.539747
3140,386,86,6,store,2024-08-01T14:29:56.539747
3141,76,265,2,mobile,2024-09-15T10:45:56.539747
3142,594,466,2,web,2024-10-25T20:57:56.539747
3143,25,236,6,store,2025-01-04T17:00:56.539747
3144,292,153,1,store,2024-05-16T18:27:56.539747
3145,299,364,5,store,2025-06-05T06:14:56.539747
3146,22,378,4,web,2024-09-18T14:50:56.539747
3147,494,275,6,mobile,2024-12-28T08:39:56.539747
3148,149,272,6,web,2024-09-25T12:04:56.539747
3149,289,93,2,web,2025-09-02T04:02:56.539747
3150,197,496,3,store,2024-10-22T12:29:56.539747
3151,77,310,6,store,2024-12-08T14:16:56.539747
3152,262,324,3,mobile,2025-02-06T12:21:56.539747
3153,510,158,3,store,2025-03-23T23:20:56.539747
3154,35,143,1,mobile,2024-06-06T02:43:56.539747
3155,296,319,3,mobile,2024-12-07T17:59:56.539747
3156,265,48,3,mobile,2025-02-19T14:27:56.539747
3157,370,153,5,web,2024-09-29T23:25:56.539747
3158,225,131,2,store,2025-03-01T04:17:56.539747
3159,286,374,4,store,2025-07-17T10:51:56.539747
3160,201,100,5,web,2025-05-27T06:04:56.539747
3161,448,145,5,web,2025-08-06T17:50:56.539747
3162,111,455,2,web,2024-10-02T16:54:56.539747
3163,24,397,5,web,2025-09-15T09:21:56.539747
3164,270,422,1,store,2025-05-14T02:21:56.539747
3165,107,185,3,store,2024-11-06T19:39:56.539747
3166,464,129,1,store,2025-06-19T06:57:56.539747
3167,429,352,5,store,2025-01-23T19:26:56.539747
3168,46,126,6,mobile,2024-05-27T00:19:56.539747
3169,342,389,5,store,2024-05-22T16:41:56.539747
3170,289,437,2,store,2025-05-30T03:35:56.539747
3171,80,197,2,mobile,2025-07-30T07:23:56.539747
3172,74,284,6,store,2025-05-13T00:05:56.539747
3173,90,129,2,web,2025-01-08T16:48:56.539747
3174,291,7,4,web,2025-10-12T17:34:56.539747
3175,351,343,3,web,2025-05-17T07:13:56.539747
3176,492,326,4,mobile,2024-11-30T15:02:56.539747
3177,489,6,2,mobile,2025-01-05T13:23:56.539747
3178,113,477,2,mobile,2024-07-05T16:23:56.539747
3179,202,417,1,mobile,2024-12-03T09:26:56.539747
3180,504,7,2,web,2025-05-06T13:20:56.539747
3181,216,349,3,mobile,2024-09-27T06:06:56.539747
3182,39,315,5,store,2025-05-15T03:16:56.539747
3183,254,318,1,store,2025-09-13T22:25:56.539747
3184,241,183,3,web,2024-09-10T06:30:56.539747
3185,240,295,3,mobile,2024-05-30T00:19:56.539747
3186,369,417,3,web,2025-05-16T23:02:56.539747
3187,475,394,3,mobile,2025-03-16T21:52:56.539747
3188,430,136,5,store,2025-10-11T21:20:56.539747
3189,194,156,5,mobile,2024-11-17T05:42:56.539747
3190,316,74,2,web,2025-09-15T02:16:56.539747
3191,354,12,4,store,2024-08-20T03:10:56.539747
3192,543,116,5,mobile,2024-10-13T23:17:56.539747
3193,402,232,1,web,2024-07-06T04:00:56.539747
3194,451,336,6,web,2024-12-26T15:28:56.539747
3195,308,256,3,mobile,2024-11-12T07:03:56.539747
3196,240,211,4,mobile,2024-05-02T13:18:56.539747
3197,190,117,5,mobile,2025-09-23T12:12:56.539747
3198,326,470,2,mobile,2024-06-24T22:53:56.539747
3199,422,246,3,store,2025-07-03T04:55:56.539747
3200,95,429,1,store,2025-02-19T18:49:56.539747
3201,500,274,2,mobile,2025-09-21T17:14:56.539747
3202,574,472,3,store,2024-08-31T15:24:56.539747
3203,511,166,6,store,2025-04-25T04:29:56.539747
3204,78,459,1,web,2025-09-20T18:19:56.539747
3205,47,286,1,web,2025-02-14T17:03:56.539747
3206,23,379,6,web,2024-09-03T07:41:56.539747
3207,501,393,2,web,2024-12-27T23:01:56.539747
3208,218,454,6,web,2024-12-01T10:01:56.539747
3209,176,179,6,store,2024-06-15T20:37:56.539747
3210,512,187,4,store,2024-08-10T13:14:56.539747
3211,203,217,3,web,2024-10-09T21:16:56.539747
3212,537,175,3,store,2025-06-24T05:00:56.539747
3213,562,497,4,mobile,2025-01-08T07:18:56.539747
3214,558,248,3,mobile,2025-04-24T07:56:56.539747
3215,441,72,6,mobile,2024-08-31T20:25:56.539747
3216,395,455,5,web,2024-12-22T02:16:56.539747
3217,187,493,5,mobile,2025-01-08T08:31:56.539747
3218,377,267,2,store,2025-01-27T03:51:56.539747
3219,353,54,2,store,2025-03-04T16:27:56.539747
3220,268,231,1,mobile,2024-07-20T02:01:56.539747
3221,235,190,6,store,2025-10-07T01:50:56.539747
3222,271,344,1,store,2025-01-28T17:49:56.539747
3223,334,14,4,web,2024-04-30T03:32:56.539747
3224,311,354,4,web,2025-06-19T22:37:56.539747
3225,600,234,4,store,2025-04-02T19:15:56.539747
3226,384,212,2,web,2025-05-23T02:47:56.539747
3227,478,69,3,web,2025-07-20T12:19:56.539747
3228,247,231,4,web,2025-08-18T06:33:56.539747
3229,2,454,4,store,2025-10-01T00:13:56.539747
3230,573,316,4,web,2024-05-26T13:29:56.539747
3231,526,486,4,store,2024-08-18T22:23:56.539747
3232,409,119,4,web,2025-06-13T19:50:56.539747
3233,540,167,5,web,2025-06-24T13:38:56.539747
3234,56,473,4,web,2025-02-16T18:22:56.539747
3235,596,282,1,store,2024-05-17T06:17:56.539747
3236,287,15,5,mobile,2025-02-03T14:44:56.539747
3237,62,134,5,web,2025-05-23T07:57:56.539747
3238,539,248,6,web,2025-08-15T03:56:56.539747
3239,456,302,1,web,2025-10-07T00:56:56.539747
3240,599,121,2,mobile,2025-07-04T13:51:56.539747
3241,51,359,1,store,2025-08-13T03:54:56.539747
3242,306,370,1,web,2025-08-10T12:16:56.539747
3243,288,206,2,store,2024-10-27T12:39:56.539747
3244,168,410,5,web,2024-12-20T11:00:56.539747
3245,41,452,6,store,2025-04-08T08:58:56.539747
3246,400,298,1,mobile,2025-09-30T02:07:56.539747
3247,79,275,2,store,2025-05-20T10:14:56.539747
3248,46,42,4,store,2025-10-11T23:45:56.539747
3249,122,92,4,mobile,2024-11-24T13:47:56.539747
3250,21,328,3,web,2025-07-25T14:24:56.539747
3251,507,2,5,store,2025-05-22T11:41:56.539747
3252,294,95,2,mobile,2024-12-01T22:41:56.539747
3253,253,139,4,web,2025-10-02T12:40:56.539747
3254,212,131,1,web,2024-05-20T02:27:56.539747
3255,529,201,3,store,2024-10-04T03:46:56.539747
3256,551,8,2,web,2024-10-02T19:59:56.539747
3257,482,313,4,mobile,2024-07-23T09:59:56.539747
3258,556,213,5,mobile,2025-08-04T20:25:56.539747
3259,67,393,1,mobile,2025-08-28T13:29:56.539747
3260,111,69,6,web,2024-06-25T10:59:56.539747
3261,524,247,2,store,2025-05-25T02:51:56.539747
3262,146,194,5,web,2025-03-12T07:47:56.539747
3263,95,451,3,mobile,2025-05-25T05:52:56.539747
3264,297,396,6,web,2024-05-15T10:33:56.539747
3265,405,57,6,mobile,2024-05-19T02:19:56.539747
3266,369,283,3,store,2025-07-11T06:24:56.539747
3267,513,478,2,mobile,2025-07-14T08:25:56.539747
3268,212,432,3,web,2025-02-20T02:08:56.539747
3269,552,429,2,web,2025-02-25T11:27:56.539747
3270,141,455,5,web,2024-12-31T03:47:56.539747
3271,279,481,6,mobile,2025-08-22T17:01:56.539747
3272,94,345,5,web,2024-11-09T10:12:56.539747
3273,391,226,4,store,2025-07-09T12:55:56.539747
3274,419,83,3,mobile,2025-07-25T06:41:56.539747
3275,95,443,5,web,2025-02-11T19:29:56.539747
3276,516,351,6,mobile,2024-06-05T23:38:56.539747
3277,33,164,5,web,2024-12-15T23:26:56.539747
3278,45,263,5,web,2024-08-05T16:40:56.539747
3279,371,33,5,mobile,2025-03-08T04:48:56.539747
3280,164,24,5,mobile,2025-04-30T19:03:56.539747
3281,595,359,1,store,2024-04-30T08:13:56.539747
3282,453,320,5,web,2025-05-01T17:47:56.539747
3283,102,200,5,web,2024-09-18T04:54:56.539747
3284,149,125,3,web,2025-07-03T14:42:56.539747
3285,441,180,1,mobile,2024-08-11T22:38:56.539747
3286,376,212,5,web,2025-01-13T11:10:56.539747
3287,344,3,3,mobile,2025-09-22T09:50:56.539747
3288,390,292,6,store,2025-08-28T15:35:56.539747
3289,343,205,2,web,2025-06-21T17:06:56.539747
3290,525,322,6,store,2024-12-13T02:42:56.539747
3291,316,498,6,web,2025-08-06T16:41:56.539747
3292,258,330,4,store,2025-10-09T17:00:56.539747
3293,431,74,5,web,2025-04-22T16:16:56.539747
3294,548,84,1,store,2025-09-21T06:26:56.539747
3295,506,210,2,web,2025-06-27T20:16:56.539747
3296,212,225,2,store,2025-04-23T18:33:56.539747
3297,73,93,4,web,2025-03-09T11:50:56.539747
3298,341,470,1,store,2025-05-18T18:56:56.539747
3299,457,170,4,mobile,2025-02-14T20:24:56.539747
3300,572,271,6,store,2025-02-03T04:57:56.539747
3301,499,218,5,web,2025-06-27T22:01:56.539747
3302,362,192,6,web,2025-10-10T17:49:56.539747
3303,353,352,4,web,2024-09-19T11:37:56.539747
3304,457,433,5,store,2024-05-11T08:55:56.539747
3305,106,365,2,web,2025-07-23T02:28:56.539747
3306,161,275,3,mobile,2025-09-12T21:48:56.539747
3307,437,76,3,store,2025-05-17T21:14:56.539747
3308,497,457,5,mobile,2025-05-20T07:36:56.539747
3309,216,395,3,web,2025-06-15T23:00:56.539747
3310,26,134,4,store,2024-06-27T04:57:56.539747
3311,293,353,5,store,2025-10-06T11:37:56.539747
3312,543,500,6,store,2025-08-01T18:32:56.539747
3313,561,200,5,web,2024-06-27T03:43:56.539747
3314,316,133,6,web,2025-06-09T18:21:56.539747
3315,116,374,2,mobile,2025-09-07T20:15:56.539747
3316,456,445,5,web,2025-08-09T10:16:56.539747
3317,320,278,6,store,2024-12-19T00:21:56.539747
3318,117,28,6,store,2024-10-25T19:32:56.539747
3319,103,201,4,mobile,2025-02-13T11:27:56.539747
3320,469,379,1,store,2024-08-12T00:08:56.539747
3321,353,362,1,store,2025-09-17T13:26:56.539747
3322,543,35,3,mobile,2024-06-28T21:14:56.539747
3323,272,132,6,store,2024-10-21T15:12:56.539747
3324,140,191,4,store,2025-04-03T19:35:56.539747
3325,395,12,1,store,2024-06-07T13:43:56.539747
3326,169,345,4,web,2025-02-25T20:37:56.539747
3327,161,383,1,mobile,2024-07-03T19:11:56.539747
3328,472,352,5,mobile,2025-04-30T23:04:56.539747
3329,482,414,5,mobile,2024-07-19T15:16:56.539747
3330,152,36,4,store,2024-10-02T22:48:56.539747
3331,518,286,2,web,2025-10-05T21:53:56.539747
3332,530,347,4,mobile,2024-06-04T01:59:56.539747
3333,348,205,1,web,2024-07-22T20:15:56.539747
3334,569,316,2,mobile,2024-12-07T11:53:56.539747
3335,161,202,5,mobile,2024-05-07T14:35:56.539747
3336,46,493,2,mobile,2025-01-10T06:33:56.539747
3337,597,3,5,store,2025-04-17T00:31:56.539747
3338,41,157,2,mobile,2025-09-17T00:52:56.539747
3339,421,304,3,web,2024-09-01T23:46:56.539747
3340,30,432,1,web,2024-08-10T01:40:56.539747
3341,200,105,1,store,2025-06-08T12:11:56.539747
3342,595,38,1,mobile,2025-07-16T13:23:56.539747
3343,554,459,3,mobile,2025-09-18T19:22:56.539747
3344,134,129,3,store,2025-03-15T19:34:56.539747
3345,546,209,5,web,2024-06-03T20:02:56.539747
3346,553,119,6,mobile,2025-05-08T07:55:56.539747
3347,319,466,4,mobile,2025-06-10T07:24:56.539747
3348,367,53,3,mobile,2025-06-16T20:43:56.539747
3349,66,379,4,store,2025-09-23T22:01:56.539747
3350,124,47,3,web,2025-08-04T10:28:56.539747
3351,250,365,6,store,2025-07-05T18:14:56.539747
3352,276,177,5,mobile,2025-03-02T22:02:56.539747
3353,342,345,2,mobile,2024-12-04T21:36:56.539747
3354,527,21,1,mobile,2025-01-06T19:06:56.539747
3355,240,22,5,store,2025-08-26T23:39:56.539747
3356,505,465,6,mobile,2025-04-10T03:34:56.539747
3357,401,360,4,mobile,2025-07-09T06:37:56.539747
3358,189,16,3,store,2025-09-16T19:20:56.539747
3359,112,58,3,web,2025-05-06T20:43:56.539747
3360,243,30,4,mobile,2025-04-25T23:14:56.539747
3361,579,397,5,store,2025-03-30T09:55:56.539747
3362,487,106,1,mobile,2025-03-06T02:18:56.539747
3363,208,313,2,web,2025-07-08T11:30:56.539747
3364,589,25,5,web,2024-09-04T16:40:56.539747
3365,35,158,5,web,2025-02-25T11:13:56.539747
3366,506,43,6,mobile,2025-05-04T11:04:56.539747
3367,586,98,2,mobile,2025-04-18T16:38:56.539747
3368,482,248,6,store,2024-11-14T00:42:56.539747
3369,194,232,4,web,2024-09-05T09:37:56.539747
3370,574,239,4,web,2024-09-07T14:26:56.539747
3371,543,195,3,web,2024-08-04T10:30:56.539747
3372,139,387,5,web,2025-05-09T02:54:56.539747
3373,78,348,4,mobile,2024-10-25T11:32:56.539747
3374,174,86,5,web,2025-04-08T01:17:56.539747
3375,420,159,3,mobile,2024-08-01T19:53:56.539747
3376,218,252,2,web,2024-07-28T13:28:56.539747
3377,160,473,5,web,2025-02-10T09:48:56.539747
3378,303,151,2,store,2024-10-28T01:57:56.539747
3379,13,83,6,web,2025-08-11T03:15:56.539747
3380,136,360,3,store,2024-07-30T01:26:56.539747
3381,15,310,6,mobile,2025-02-14T11:19:56.539747
3382,437,94,4,mobile,2025-07-03T07:12:56.539747
3383,485,494,5,store,2024-04-30T13:26:56.539747
3384,257,364,3,store,2025-03-22T14:55:56.539747
3385,78,230,4,web,2025-05-31T00:26:56.539747
3386,435,123,4,web,2025-08-29T03:06:56.539747
3387,532,243,2,web,2024-07-17T05:49:56.539747
3388,141,314,4,web,2025-03-07T05:11:56.539747
3389,333,295,6,store,2025-03-04T17:20:56.539747
3390,182,14,6,store,2024-11-17T04:32:56.539747
3391,600,203,3,web,2024-10-15T08:56:56.539747
3392,296,462,4,store,2025-02-16T14:31:56.539747
3393,307,296,5,web,2025-04-01T19:01:56.539747
3394,460,260,3,web,2024-05-04T03:56:56.539747
3395,267,417,2,store,2024-06-17T11:54:56.539747
3396,382,82,2,web,2024-11-16T10:52:56.539747
3397,456,212,6,mobile,2025-07-06T05:22:56.539747
3398,354,107,3,store,2024-06-10T17:15:56.539747
3399,381,25,4,store,2024-07-23T11:49:56.539747
3400,260,96,4,mobile,2025-06-07T20:04:56.539747
3401,325,132,4,mobile,2025-04-09T16:27:56.539747
3402,391,86,4,web,2024-10-29T14:23:56.539747
3403,410,209,4,mobile,2024-08-24T08:26:56.539747
3404,149,500,3,store,2024-09-11T04:53:56.539747
3405,279,1,4,store,2025-03-28T13:54:56.539747
3406,385,484,2,web,2024-05-15T20:15:56.539747
3407,67,433,6,mobile,2024-07-31T11:46:56.539747
3408,101,220,1,web,2025-09-19T16:25:56.539747
3409,178,60,2,web,2024-10-20T19:22:56.539747
3410,210,466,2,store,2025-01-18T14:28:56.539747
3411,276,359,1,store,2025-07-13T10:34:56.539747
3412,443,149,2,web,2024-09-13T01:01:56.539747
3413,385,43,1,mobile,2024-11-17T13:05:56.539747
3414,567,370,1,store,2025-03-02T15:11:56.539747
3415,511,473,3,mobile,2024-06-22T06:36:56.539747
3416,591,207,2,mobile,2025-10-15T23:11:56.539747
3417,217,364,3,mobile,2024-08-28T12:28:56.539747
3418,88,72,4,mobile,2025-03-06T04:10:56.539747
3419,197,18,1,mobile,2025-06-16T17:57:56.539747
3420,339,257,6,store,2025-06-22T17:57:56.539747
3421,231,397,3,mobile,2024-11-16T01:52:56.539747
3422,148,58,3,store,2025-04-25T10:23:56.539747
3423,590,199,3,mobile,2025-10-08T14:33:56.539747
3424,489,279,2,store,2025-07-04T12:52:56.539747
3425,121,474,3,store,2025-04-30T02:11:56.539747
3426,151,402,3,store,2025-07-02T02:36:56.539747
3427,464,71,2,store,2025-01-29T19:50:56.539747
3428,346,70,2,store,2025-08-16T10:33:56.539747
3429,484,34,5,web,2024-07-27T20:07:56.539747
3430,537,290,4,mobile,2025-06-16T19:17:56.539747
3431,401,243,3,store,2025-01-21T09:23:56.539747
3432,118,281,1,mobile,2025-01-05T17:53:56.539747
3433,123,160,1,web,2024-09-25T00:05:56.539747
3434,6,375,2,web,2025-08-27T02:37:56.539747
3435,390,110,1,web,2024-05-13T08:43:56.539747
3436,399,271,2,store,2024-12-27T17:13:56.539747
3437,266,361,6,web,2024-09-05T04:54:56.539747
3438,354,172,1,web,2025-04-10T08:35:56.539747
3439,17,83,6,web,2025-07-24T12:39:56.539747
3440,211,309,4,web,2024-07-21T23:25:56.539747
3441,460,55,1,mobile,2024-11-26T14:31:56.539747
3442,528,458,1,store,2025-10-03T12:02:56.539747
3443,192,480,2,web,2024-09-21T08:23:56.539747
3444,386,282,2,web,2025-04-24T17:01:56.539747
3445,370,464,5,store,2024-06-18T21:09:56.539747
3446,469,400,3,web,2025-02-11T15:11:56.539747
3447,227,433,4,store,2025-06-06T12:46:56.539747
3448,502,359,4,web,2025-02-06T02:56:56.539747
3449,298,189,1,mobile,2025-04-03T20:52:56.539747
3450,473,303,2,mobile,2024-08-27T07:23:56.539747
3451,592,324,5,web,2025-04-17T19:00:56.539747
3452,533,394,3,store,2025-04-10T21:39:56.539747
3453,306,145,5,mobile,2024-11-29T16:40:56.539747
3454,183,157,4,web,2025-08-20T11:54:56.539747
3455,349,149,4,store,2025-01-01T01:55:56.539747
3456,560,26,3,mobile,2024-07-14T13:31:56.539747
3457,249,391,4,store,2025-01-12T13:12:56.539747
3458,1,257,6,store,2025-08-22T04:47:56.539747
3459,138,173,6,store,2024-11-05T08:20:56.539747
3460,568,56,2,store,2025-05-04T00:33:56.539747
3461,406,109,4,store,2024-08-24T01:24:56.539747
3462,264,340,5,mobile,2025-05-15T11:33:56.539747
3463,133,160,6,mobile,2024-05-11T00:57:56.539747
3464,155,77,3,mobile,2025-09-03T08:45:56.539747
3465,596,75,6,web,2024-09-28T05:23:56.539747
3466,224,118,6,web,2025-03-23T23:51:56.539747
3467,178,216,5,web,2025-03-27T12:30:56.539747
3468,397,447,2,store,2025-01-30T15:04:56.539747
3469,461,169,4,web,2025-09-30T09:06:56.539747
3470,495,183,4,store,2024-07-04T15:47:56.539747
3471,345,416,6,store,2025-05-03T16:16:56.539747
3472,177,165,1,web,2025-10-05T00:32:56.539747
3473,17,162,6,web,2025-09-11T04:51:56.539747
3474,227,400,1,store,2025-03-08T07:35:56.539747
3475,72,79,1,store,2025-08-20T21:27:56.539747
3476,564,178,1,web,2025-01-26T17:24:56.539747
3477,468,350,6,store,2025-07-31T09:43:56.539747
3478,142,309,6,web,2025-07-28T21:31:56.539747
3479,250,184,5,store,2024-10-31T15:56:56.539747
3480,174,337,1,mobile,2025-08-07T05:43:56.539747
3481,297,33,3,web,2025-08-17T15:10:56.539747
3482,532,404,5,web,2025-05-23T06:22:56.539747
3483,30,333,1,store,2024-05-31T01:07:56.539747
3484,110,367,1,web,2025-04-23T03:06:56.539747
3485,125,487,6,mobile,2024-10-14T06:21:56.539747
3486,44,472,4,store,2024-05-31T17:04:56.539747
3487,93,441,6,web,2024-09-30T08:27:56.539747
3488,249,192,6,web,2025-06-01T08:08:56.539747
3489,409,492,6,mobile,2024-11-04T10:50:56.539747
3490,126,421,2,web,2025-09-26T20:51:56.539747
3491,122,437,3,web,2025-02-22T00:48:56.539747
3492,359,462,3,store,2025-06-04T00:22:56.539747
3493,123,419,1,store,2025-01-05T03:19:56.539747
3494,201,222,6,store,2025-09-11T15:38:56.539747
3495,232,65,6,mobile,2024-07-19T23:11:56.539747
3496,68,95,1,store,2025-09-24T06:04:56.539747
3497,533,266,5,store,2025-07-25T08:53:56.539747
3498,587,54,4,mobile,2025-07-02T15:09:56.539747
3499,33,203,6,mobile,2024-06-18T00:38:56.539747
3500,485,274,2,mobile,2024-06-19T12:06:56.539747
3501,66,219,3,web,2025-03-13T07:02:56.539747
3502,117,157,6,mobile,2025-05-09T12:17:56.539747
3503,225,498,4,store,2024-08-05T22:06:56.539747
3504,42,426,6,mobile,2025-10-04T07:04:56.539747
3505,548,283,6,web,2025-03-21T14:49:56.539747
3506,567,498,3,web,2024-12-22T09:12:56.539747
3507,75,414,5,mobile,2025-08-27T19:55:56.539747
3508,154,196,1,store,2024-06-04T05:35:56.539747
3509,235,447,2,web,2024-05-02T10:19:56.539747
3510,440,190,5,web,2025-01-27T23:45:56.539747
3511,44,46,1,mobile,2025-02-05T22:57:56.539747
3512,443,382,1,store,2024-10-06T06:08:56.539747
3513,56,382,6,mobile,2025-10-13T00:09:56.539747
3514,109,328,4,web,2025-09-05T07:54:56.539747
3515,130,351,4,mobile,2025-06-06T05:33:56.539747
3516,147,2,2,mobile,2024-11-30T00:46:56.539747
3517,190,320,1,web,2025-10-05T19:06:56.539747
3518,454,316,3,store,2025-10-16T17:05:56.539747
3519,127,346,6,web,2025-07-30T06:23:56.539747
3520,461,121,1,store,2024-08-11T20:40:56.539747
3521,574,17,6,mobile,2024-11-14T11:47:56.539747
3522,74,374,1,store,2025-08-05T02:27:56.539747
3523,253,147,6,store,2024-09-22T13:46:56.539747
3524,397,485,1,mobile,2024-11-03T23:22:56.539747
3525,474,170,4,mobile,2024-11-15T06:07:56.539747
3526,556,2,1,web,2025-05-13T00:42:56.539747
3527,229,69,6,web,2024-07-02T06:14:56.539747
3528,326,207,3,store,2024-08-17T21:00:56.539747
3529,526,458,5,web,2024-11-05T04:50:56.539747
3530,218,66,3,store,2024-11-27T02:43:56.539747
3531,335,490,3,mobile,2025-07-13T02:09:56.539747
3532,191,203,4,web,2024-08-07T15:26:56.539747
3533,471,103,5,mobile,2025-04-20T01:40:56.539747
3534,299,90,4,store,2024-10-14T09:36:56.539747
3535,98,204,3,mobile,2025-04-28T07:57:56.539747
3536,267,60,6,store,2025-07-29T03:03:56.539747
3537,390,9,1,mobile,2025-07-01T07:40:56.539747
3538,73,310,3,store,2025-03-10T15:34:56.539747
3539,88,218,6,store,2024-06-09T02:48:56.539747
